indicator_code,indicator_label,spatial_level,region_or_country,year,numeric_value,value,ci_low,ci_high,disagg_dim1,disagg_dim1_code,source_file,TimeDimensionBegin,TimeDimensionEnd,Region name,Category
AMRGLASS_QA05,Lab Quality — % labs using AST standards,REGION,AFR,2020,21.2766,21,,,AMRGLASSCATEGORY,AMRGLASS_ASTSTANDARDS01,AMRGLASS_QA05,1/1/2020,12/31/2020,Africa,Lab Quality
AMRGLASS_QA05,Lab Quality — % labs using AST standards,REGION,AFR,2020,6.38298,6,,,AMRGLASSCATEGORY,AMRGLASS_ASTSTANDARDS02,AMRGLASS_QA05,1/1/2020,12/31/2020,Africa,Lab Quality
AMRGLASS_QA05,Lab Quality — % labs using AST standards,REGION,AFR,2020,4.25532,4,,,AMRGLASSCATEGORY,AMRGLASS_ASTSTANDARDS03,AMRGLASS_QA05,1/1/2020,12/31/2020,Africa,Lab Quality
AMRGLASS_QA05,Lab Quality — % labs using AST standards,REGION,AFR,2020,0,0,,,AMRGLASSCATEGORY,AMRGLASS_ASTSTANDARDS05,AMRGLASS_QA05,1/1/2020,12/31/2020,Africa,Lab Quality
AMRGLASS_QA05,Lab Quality — % labs using AST standards,REGION,AFR,2020,19.14894,19,,,AMRGLASSCATEGORY,AMRGLASS_ISITESTABLISHED04,AMRGLASS_QA05,1/1/2020,12/31/2020,Africa,Lab Quality
AMRGLASS_QA05,Lab Quality — % labs using AST standards,REGION,AFR,2020,48.93617,49,,,AMRGLASSCATEGORY,AMRGLASS_ISITESTABLISHED05,AMRGLASS_QA05,1/1/2020,12/31/2020,Africa,Lab Quality
AMRGLASS_QA05,Lab Quality — % labs using AST standards,REGION,AMR,2017,5.71429,6,,,AMRGLASSCATEGORY,AMRGLASS_ASTSTANDARDS01,AMRGLASS_QA05,1/1/2017,12/31/2017,Americas,Lab Quality
AMRGLASS_QA05,Lab Quality — % labs using AST standards,REGION,AMR,2017,0,0,,,AMRGLASSCATEGORY,AMRGLASS_ASTSTANDARDS02,AMRGLASS_QA05,1/1/2017,12/31/2017,Americas,Lab Quality
AMRGLASS_QA05,Lab Quality — % labs using AST standards,REGION,AMR,2017,0,0,,,AMRGLASSCATEGORY,AMRGLASS_ASTSTANDARDS03,AMRGLASS_QA05,1/1/2017,12/31/2017,Americas,Lab Quality
AMRGLASS_QA05,Lab Quality — % labs using AST standards,REGION,AMR,2017,0,0,,,AMRGLASSCATEGORY,AMRGLASS_ASTSTANDARDS05,AMRGLASS_QA05,1/1/2017,12/31/2017,Americas,Lab Quality
AMRGLASS_QA05,Lab Quality — % labs using AST standards,REGION,AMR,2017,0,0,,,AMRGLASSCATEGORY,AMRGLASS_ISITESTABLISHED04,AMRGLASS_QA05,1/1/2017,12/31/2017,Americas,Lab Quality
AMRGLASS_QA05,Lab Quality — % labs using AST standards,REGION,AMR,2017,94.28571,94,,,AMRGLASSCATEGORY,AMRGLASS_ISITESTABLISHED05,AMRGLASS_QA05,1/1/2017,12/31/2017,Americas,Lab Quality
AMRGLASS_QA05,Lab Quality — % labs using AST standards,REGION,AMR,2018,2.85714,3,,,AMRGLASSCATEGORY,AMRGLASS_ASTSTANDARDS01,AMRGLASS_QA05,1/1/2018,12/31/2018,Americas,Lab Quality
AMRGLASS_QA05,Lab Quality — % labs using AST standards,REGION,AMR,2018,0,0,,,AMRGLASSCATEGORY,AMRGLASS_ASTSTANDARDS02,AMRGLASS_QA05,1/1/2018,12/31/2018,Americas,Lab Quality
AMRGLASS_QA05,Lab Quality — % labs using AST standards,REGION,AMR,2018,5.71429,6,,,AMRGLASSCATEGORY,AMRGLASS_ASTSTANDARDS03,AMRGLASS_QA05,1/1/2018,12/31/2018,Americas,Lab Quality
AMRGLASS_QA05,Lab Quality — % labs using AST standards,REGION,AMR,2018,0,0,,,AMRGLASSCATEGORY,AMRGLASS_ASTSTANDARDS05,AMRGLASS_QA05,1/1/2018,12/31/2018,Americas,Lab Quality
AMRGLASS_QA05,Lab Quality — % labs using AST standards,REGION,AMR,2018,0,0,,,AMRGLASSCATEGORY,AMRGLASS_ISITESTABLISHED04,AMRGLASS_QA05,1/1/2018,12/31/2018,Americas,Lab Quality
AMRGLASS_QA05,Lab Quality — % labs using AST standards,REGION,AMR,2018,91.42857,91,,,AMRGLASSCATEGORY,AMRGLASS_ISITESTABLISHED05,AMRGLASS_QA05,1/1/2018,12/31/2018,Americas,Lab Quality
AMRGLASS_QA05,Lab Quality — % labs using AST standards,REGION,AMR,2019,5.71429,6,,,AMRGLASSCATEGORY,AMRGLASS_ASTSTANDARDS01,AMRGLASS_QA05,1/1/2019,12/31/2019,Americas,Lab Quality
AMRGLASS_QA05,Lab Quality — % labs using AST standards,REGION,AMR,2019,0,0,,,AMRGLASSCATEGORY,AMRGLASS_ASTSTANDARDS02,AMRGLASS_QA05,1/1/2019,12/31/2019,Americas,Lab Quality
AMRGLASS_QA05,Lab Quality — % labs using AST standards,REGION,AMR,2019,5.71429,6,,,AMRGLASSCATEGORY,AMRGLASS_ASTSTANDARDS03,AMRGLASS_QA05,1/1/2019,12/31/2019,Americas,Lab Quality
AMRGLASS_QA05,Lab Quality — % labs using AST standards,REGION,AMR,2019,0,0,,,AMRGLASSCATEGORY,AMRGLASS_ASTSTANDARDS05,AMRGLASS_QA05,1/1/2019,12/31/2019,Americas,Lab Quality
AMRGLASS_QA05,Lab Quality — % labs using AST standards,REGION,AMR,2019,0,0,,,AMRGLASSCATEGORY,AMRGLASS_ISITESTABLISHED04,AMRGLASS_QA05,1/1/2019,12/31/2019,Americas,Lab Quality
AMRGLASS_QA05,Lab Quality — % labs using AST standards,REGION,AMR,2019,88.57143,89,,,AMRGLASSCATEGORY,AMRGLASS_ISITESTABLISHED05,AMRGLASS_QA05,1/1/2019,12/31/2019,Americas,Lab Quality
AMRGLASS_QA05,Lab Quality — % labs using AST standards,REGION,AMR,2020,8.57143,9,,,AMRGLASSCATEGORY,AMRGLASS_ASTSTANDARDS01,AMRGLASS_QA05,1/1/2020,12/31/2020,Americas,Lab Quality
AMRGLASS_QA05,Lab Quality — % labs using AST standards,REGION,AMR,2020,2.85714,3,,,AMRGLASSCATEGORY,AMRGLASS_ASTSTANDARDS02,AMRGLASS_QA05,1/1/2020,12/31/2020,Americas,Lab Quality
AMRGLASS_QA05,Lab Quality — % labs using AST standards,REGION,AMR,2020,5.71429,6,,,AMRGLASSCATEGORY,AMRGLASS_ASTSTANDARDS03,AMRGLASS_QA05,1/1/2020,12/31/2020,Americas,Lab Quality
AMRGLASS_QA05,Lab Quality — % labs using AST standards,REGION,AMR,2020,0,0,,,AMRGLASSCATEGORY,AMRGLASS_ASTSTANDARDS05,AMRGLASS_QA05,1/1/2020,12/31/2020,Americas,Lab Quality
AMRGLASS_QA05,Lab Quality — % labs using AST standards,REGION,AMR,2020,0,0,,,AMRGLASSCATEGORY,AMRGLASS_ISITESTABLISHED04,AMRGLASS_QA05,1/1/2020,12/31/2020,Americas,Lab Quality
AMRGLASS_QA05,Lab Quality — % labs using AST standards,REGION,AMR,2020,82.85714,83,,,AMRGLASSCATEGORY,AMRGLASS_ISITESTABLISHED05,AMRGLASS_QA05,1/1/2020,12/31/2020,Americas,Lab Quality
AMRGLASS_QA05,Lab Quality — % labs using AST standards,REGION,EMR,2017,27.27273,27,,,AMRGLASSCATEGORY,AMRGLASS_ASTSTANDARDS01,AMRGLASS_QA05,1/1/2017,12/31/2017,E. Mediterranean,Lab Quality
AMRGLASS_QA05,Lab Quality — % labs using AST standards,REGION,EMR,2017,0,0,,,AMRGLASSCATEGORY,AMRGLASS_ASTSTANDARDS02,AMRGLASS_QA05,1/1/2017,12/31/2017,E. Mediterranean,Lab Quality
AMRGLASS_QA05,Lab Quality — % labs using AST standards,REGION,EMR,2017,13.63636,14,,,AMRGLASSCATEGORY,AMRGLASS_ASTSTANDARDS03,AMRGLASS_QA05,1/1/2017,12/31/2017,E. Mediterranean,Lab Quality
AMRGLASS_QA05,Lab Quality — % labs using AST standards,REGION,EMR,2017,0,0,,,AMRGLASSCATEGORY,AMRGLASS_ASTSTANDARDS05,AMRGLASS_QA05,1/1/2017,12/31/2017,E. Mediterranean,Lab Quality
AMRGLASS_QA05,Lab Quality — % labs using AST standards,REGION,EMR,2017,4.54545,5,,,AMRGLASSCATEGORY,AMRGLASS_ISITESTABLISHED04,AMRGLASS_QA05,1/1/2017,12/31/2017,E. Mediterranean,Lab Quality
AMRGLASS_QA05,Lab Quality — % labs using AST standards,REGION,EMR,2017,54.54545,55,,,AMRGLASSCATEGORY,AMRGLASS_ISITESTABLISHED05,AMRGLASS_QA05,1/1/2017,12/31/2017,E. Mediterranean,Lab Quality
AMRGLASS_QA05,Lab Quality — % labs using AST standards,REGION,EMR,2018,45.45455,45,,,AMRGLASSCATEGORY,AMRGLASS_ASTSTANDARDS01,AMRGLASS_QA05,1/1/2018,12/31/2018,E. Mediterranean,Lab Quality
AMRGLASS_QA05,Lab Quality — % labs using AST standards,REGION,EMR,2018,4.54545,5,,,AMRGLASSCATEGORY,AMRGLASS_ASTSTANDARDS02,AMRGLASS_QA05,1/1/2018,12/31/2018,E. Mediterranean,Lab Quality
AMRGLASS_QA05,Lab Quality — % labs using AST standards,REGION,EMR,2018,4.54545,5,,,AMRGLASSCATEGORY,AMRGLASS_ASTSTANDARDS03,AMRGLASS_QA05,1/1/2018,12/31/2018,E. Mediterranean,Lab Quality
AMRGLASS_QA05,Lab Quality — % labs using AST standards,REGION,EMR,2018,0,0,,,AMRGLASSCATEGORY,AMRGLASS_ASTSTANDARDS05,AMRGLASS_QA05,1/1/2018,12/31/2018,E. Mediterranean,Lab Quality
AMRGLASS_QA05,Lab Quality — % labs using AST standards,REGION,EMR,2018,9.09091,9,,,AMRGLASSCATEGORY,AMRGLASS_ISITESTABLISHED04,AMRGLASS_QA05,1/1/2018,12/31/2018,E. Mediterranean,Lab Quality
AMRGLASS_QA05,Lab Quality — % labs using AST standards,REGION,EMR,2018,36.36364,36,,,AMRGLASSCATEGORY,AMRGLASS_ISITESTABLISHED05,AMRGLASS_QA05,1/1/2018,12/31/2018,E. Mediterranean,Lab Quality
AMRGLASS_QA05,Lab Quality — % labs using AST standards,REGION,EMR,2019,59.09091,59,,,AMRGLASSCATEGORY,AMRGLASS_ASTSTANDARDS01,AMRGLASS_QA05,1/1/2019,12/31/2019,E. Mediterranean,Lab Quality
AMRGLASS_QA05,Lab Quality — % labs using AST standards,REGION,EMR,2019,4.54545,5,,,AMRGLASSCATEGORY,AMRGLASS_ASTSTANDARDS02,AMRGLASS_QA05,1/1/2019,12/31/2019,E. Mediterranean,Lab Quality
AMRGLASS_QA05,Lab Quality — % labs using AST standards,REGION,EMR,2019,4.54545,5,,,AMRGLASSCATEGORY,AMRGLASS_ASTSTANDARDS03,AMRGLASS_QA05,1/1/2019,12/31/2019,E. Mediterranean,Lab Quality
AMRGLASS_QA05,Lab Quality — % labs using AST standards,REGION,EMR,2019,0,0,,,AMRGLASSCATEGORY,AMRGLASS_ASTSTANDARDS05,AMRGLASS_QA05,1/1/2019,12/31/2019,E. Mediterranean,Lab Quality
AMRGLASS_QA05,Lab Quality — % labs using AST standards,REGION,EMR,2019,9.09091,9,,,AMRGLASSCATEGORY,AMRGLASS_ISITESTABLISHED04,AMRGLASS_QA05,1/1/2019,12/31/2019,E. Mediterranean,Lab Quality
AMRGLASS_QA05,Lab Quality — % labs using AST standards,REGION,EMR,2019,22.72727,23,,,AMRGLASSCATEGORY,AMRGLASS_ISITESTABLISHED05,AMRGLASS_QA05,1/1/2019,12/31/2019,E. Mediterranean,Lab Quality
AMRGLASS_QA05,Lab Quality — % labs using AST standards,REGION,EMR,2020,59.09091,59,,,AMRGLASSCATEGORY,AMRGLASS_ASTSTANDARDS01,AMRGLASS_QA05,1/1/2020,12/31/2020,E. Mediterranean,Lab Quality
AMRGLASS_QA05,Lab Quality — % labs using AST standards,REGION,EMR,2020,4.54545,5,,,AMRGLASSCATEGORY,AMRGLASS_ASTSTANDARDS02,AMRGLASS_QA05,1/1/2020,12/31/2020,E. Mediterranean,Lab Quality
AMRGLASS_QA05,Lab Quality — % labs using AST standards,REGION,EMR,2020,4.54545,5,,,AMRGLASSCATEGORY,AMRGLASS_ASTSTANDARDS03,AMRGLASS_QA05,1/1/2020,12/31/2020,E. Mediterranean,Lab Quality
AMRGLASS_QA05,Lab Quality — % labs using AST standards,REGION,EMR,2020,0,0,,,AMRGLASSCATEGORY,AMRGLASS_ASTSTANDARDS05,AMRGLASS_QA05,1/1/2020,12/31/2020,E. Mediterranean,Lab Quality
AMRGLASS_QA05,Lab Quality — % labs using AST standards,REGION,EMR,2020,22.72727,23,,,AMRGLASSCATEGORY,AMRGLASS_ISITESTABLISHED04,AMRGLASS_QA05,1/1/2020,12/31/2020,E. Mediterranean,Lab Quality
AMRGLASS_QA05,Lab Quality — % labs using AST standards,REGION,EMR,2020,9.09091,9,,,AMRGLASSCATEGORY,AMRGLASS_ISITESTABLISHED05,AMRGLASS_QA05,1/1/2020,12/31/2020,E. Mediterranean,Lab Quality
AMRGLASS_QA05,Lab Quality — % labs using AST standards,REGION,EUR,2017,0,0,,,AMRGLASSCATEGORY,AMRGLASS_ASTSTANDARDS01,AMRGLASS_QA05,1/1/2017,12/31/2017,Europe,Lab Quality
AMRGLASS_QA05,Lab Quality — % labs using AST standards,REGION,EUR,2017,16.66667,17,,,AMRGLASSCATEGORY,AMRGLASS_ASTSTANDARDS02,AMRGLASS_QA05,1/1/2017,12/31/2017,Europe,Lab Quality
AMRGLASS_QA05,Lab Quality — % labs using AST standards,REGION,EUR,2017,14.81481,15,,,AMRGLASSCATEGORY,AMRGLASS_ASTSTANDARDS03,AMRGLASS_QA05,1/1/2017,12/31/2017,Europe,Lab Quality
AMRGLASS_QA05,Lab Quality — % labs using AST standards,REGION,EUR,2017,0,0,,,AMRGLASSCATEGORY,AMRGLASS_ASTSTANDARDS05,AMRGLASS_QA05,1/1/2017,12/31/2017,Europe,Lab Quality
AMRGLASS_QA05,Lab Quality — % labs using AST standards,REGION,EUR,2017,0,0,,,AMRGLASSCATEGORY,AMRGLASS_ISITESTABLISHED04,AMRGLASS_QA05,1/1/2017,12/31/2017,Europe,Lab Quality
AMRGLASS_QA05,Lab Quality — % labs using AST standards,REGION,EUR,2017,68.51852,69,,,AMRGLASSCATEGORY,AMRGLASS_ISITESTABLISHED05,AMRGLASS_QA05,1/1/2017,12/31/2017,Europe,Lab Quality
AMRGLASS_QA05,Lab Quality — % labs using AST standards,REGION,EUR,2018,0,0,,,AMRGLASSCATEGORY,AMRGLASS_ASTSTANDARDS01,AMRGLASS_QA05,1/1/2018,12/31/2018,Europe,Lab Quality
AMRGLASS_QA05,Lab Quality — % labs using AST standards,REGION,EUR,2018,29.62963,30,,,AMRGLASSCATEGORY,AMRGLASS_ASTSTANDARDS02,AMRGLASS_QA05,1/1/2018,12/31/2018,Europe,Lab Quality
AMRGLASS_QA05,Lab Quality — % labs using AST standards,REGION,EUR,2018,11.11111,11,,,AMRGLASSCATEGORY,AMRGLASS_ASTSTANDARDS03,AMRGLASS_QA05,1/1/2018,12/31/2018,Europe,Lab Quality
AMRGLASS_QA05,Lab Quality — % labs using AST standards,REGION,EUR,2018,0,0,,,AMRGLASSCATEGORY,AMRGLASS_ASTSTANDARDS05,AMRGLASS_QA05,1/1/2018,12/31/2018,Europe,Lab Quality
AMRGLASS_QA05,Lab Quality — % labs using AST standards,REGION,EUR,2018,0,0,,,AMRGLASSCATEGORY,AMRGLASS_ISITESTABLISHED04,AMRGLASS_QA05,1/1/2018,12/31/2018,Europe,Lab Quality
AMRGLASS_QA05,Lab Quality — % labs using AST standards,REGION,EUR,2018,59.25926,59,,,AMRGLASSCATEGORY,AMRGLASS_ISITESTABLISHED05,AMRGLASS_QA05,1/1/2018,12/31/2018,Europe,Lab Quality
AMRGLASS_QA05,Lab Quality — % labs using AST standards,REGION,EUR,2019,0,0,,,AMRGLASSCATEGORY,AMRGLASS_ASTSTANDARDS01,AMRGLASS_QA05,1/1/2019,12/31/2019,Europe,Lab Quality
AMRGLASS_QA05,Lab Quality — % labs using AST standards,REGION,EUR,2019,37.03704,37,,,AMRGLASSCATEGORY,AMRGLASS_ASTSTANDARDS02,AMRGLASS_QA05,1/1/2019,12/31/2019,Europe,Lab Quality
AMRGLASS_QA05,Lab Quality — % labs using AST standards,REGION,EUR,2019,9.25926,9,,,AMRGLASSCATEGORY,AMRGLASS_ASTSTANDARDS03,AMRGLASS_QA05,1/1/2019,12/31/2019,Europe,Lab Quality
AMRGLASS_QA05,Lab Quality — % labs using AST standards,REGION,EUR,2019,0,0,,,AMRGLASSCATEGORY,AMRGLASS_ASTSTANDARDS05,AMRGLASS_QA05,1/1/2019,12/31/2019,Europe,Lab Quality
AMRGLASS_QA05,Lab Quality — % labs using AST standards,REGION,EUR,2019,0,0,,,AMRGLASSCATEGORY,AMRGLASS_ISITESTABLISHED04,AMRGLASS_QA05,1/1/2019,12/31/2019,Europe,Lab Quality
AMRGLASS_QA05,Lab Quality — % labs using AST standards,REGION,EUR,2019,53.7037,54,,,AMRGLASSCATEGORY,AMRGLASS_ISITESTABLISHED05,AMRGLASS_QA05,1/1/2019,12/31/2019,Europe,Lab Quality
AMRGLASS_QA05,Lab Quality — % labs using AST standards,REGION,EUR,2020,0,0,,,AMRGLASSCATEGORY,AMRGLASS_ASTSTANDARDS01,AMRGLASS_QA05,1/1/2020,12/31/2020,Europe,Lab Quality
AMRGLASS_QA05,Lab Quality — % labs using AST standards,REGION,EUR,2020,37.03704,37,,,AMRGLASSCATEGORY,AMRGLASS_ASTSTANDARDS02,AMRGLASS_QA05,1/1/2020,12/31/2020,Europe,Lab Quality
AMRGLASS_QA05,Lab Quality — % labs using AST standards,REGION,EUR,2020,5.55556,6,,,AMRGLASSCATEGORY,AMRGLASS_ASTSTANDARDS03,AMRGLASS_QA05,1/1/2020,12/31/2020,Europe,Lab Quality
AMRGLASS_QA05,Lab Quality — % labs using AST standards,REGION,EUR,2020,0,0,,,AMRGLASSCATEGORY,AMRGLASS_ASTSTANDARDS05,AMRGLASS_QA05,1/1/2020,12/31/2020,Europe,Lab Quality
AMRGLASS_QA05,Lab Quality — % labs using AST standards,REGION,EUR,2020,5.55556,6,,,AMRGLASSCATEGORY,AMRGLASS_ISITESTABLISHED04,AMRGLASS_QA05,1/1/2020,12/31/2020,Europe,Lab Quality
AMRGLASS_QA05,Lab Quality — % labs using AST standards,REGION,EUR,2020,51.85185,52,,,AMRGLASSCATEGORY,AMRGLASS_ISITESTABLISHED05,AMRGLASS_QA05,1/1/2020,12/31/2020,Europe,Lab Quality
AMRGLASS_QA05,Lab Quality — % labs using AST standards,REGION,SEAR,2017,9.09091,9,,,AMRGLASSCATEGORY,AMRGLASS_ASTSTANDARDS01,AMRGLASS_QA05,1/1/2017,12/31/2017,SE Asia,Lab Quality
AMRGLASS_QA05,Lab Quality — % labs using AST standards,REGION,SEAR,2017,0,0,,,AMRGLASSCATEGORY,AMRGLASS_ASTSTANDARDS02,AMRGLASS_QA05,1/1/2017,12/31/2017,SE Asia,Lab Quality
AMRGLASS_QA05,Lab Quality — % labs using AST standards,REGION,SEAR,2017,0,0,,,AMRGLASSCATEGORY,AMRGLASS_ASTSTANDARDS03,AMRGLASS_QA05,1/1/2017,12/31/2017,SE Asia,Lab Quality
AMRGLASS_QA05,Lab Quality — % labs using AST standards,REGION,SEAR,2017,0,0,,,AMRGLASSCATEGORY,AMRGLASS_ASTSTANDARDS05,AMRGLASS_QA05,1/1/2017,12/31/2017,SE Asia,Lab Quality
AMRGLASS_QA05,Lab Quality — % labs using AST standards,REGION,SEAR,2017,0,0,,,AMRGLASSCATEGORY,AMRGLASS_ISITESTABLISHED04,AMRGLASS_QA05,1/1/2017,12/31/2017,SE Asia,Lab Quality
AMRGLASS_QA05,Lab Quality — % labs using AST standards,REGION,SEAR,2017,90.90909,91,,,AMRGLASSCATEGORY,AMRGLASS_ISITESTABLISHED05,AMRGLASS_QA05,1/1/2017,12/31/2017,SE Asia,Lab Quality
AMRGLASS_QA05,Lab Quality — % labs using AST standards,REGION,SEAR,2018,72.72727,73,,,AMRGLASSCATEGORY,AMRGLASS_ASTSTANDARDS01,AMRGLASS_QA05,1/1/2018,12/31/2018,SE Asia,Lab Quality
AMRGLASS_QA05,Lab Quality — % labs using AST standards,REGION,SEAR,2018,0,0,,,AMRGLASSCATEGORY,AMRGLASS_ASTSTANDARDS02,AMRGLASS_QA05,1/1/2018,12/31/2018,SE Asia,Lab Quality
AMRGLASS_QA05,Lab Quality — % labs using AST standards,REGION,SEAR,2018,0,0,,,AMRGLASSCATEGORY,AMRGLASS_ASTSTANDARDS03,AMRGLASS_QA05,1/1/2018,12/31/2018,SE Asia,Lab Quality
AMRGLASS_QA05,Lab Quality — % labs using AST standards,REGION,SEAR,2018,0,0,,,AMRGLASSCATEGORY,AMRGLASS_ASTSTANDARDS05,AMRGLASS_QA05,1/1/2018,12/31/2018,SE Asia,Lab Quality
AMRGLASS_QA05,Lab Quality — % labs using AST standards,REGION,SEAR,2018,9.09091,9,,,AMRGLASSCATEGORY,AMRGLASS_ISITESTABLISHED04,AMRGLASS_QA05,1/1/2018,12/31/2018,SE Asia,Lab Quality
AMRGLASS_QA05,Lab Quality — % labs using AST standards,REGION,SEAR,2018,18.18182,18,,,AMRGLASSCATEGORY,AMRGLASS_ISITESTABLISHED05,AMRGLASS_QA05,1/1/2018,12/31/2018,SE Asia,Lab Quality
AMRGLASS_QA05,Lab Quality — % labs using AST standards,REGION,SEAR,2019,81.81818,82,,,AMRGLASSCATEGORY,AMRGLASS_ASTSTANDARDS01,AMRGLASS_QA05,1/1/2019,12/31/2019,SE Asia,Lab Quality
AMRGLASS_QA05,Lab Quality — % labs using AST standards,REGION,SEAR,2019,0,0,,,AMRGLASSCATEGORY,AMRGLASS_ASTSTANDARDS02,AMRGLASS_QA05,1/1/2019,12/31/2019,SE Asia,Lab Quality
AMRGLASS_QA05,Lab Quality — % labs using AST standards,REGION,SEAR,2019,0,0,,,AMRGLASSCATEGORY,AMRGLASS_ASTSTANDARDS03,AMRGLASS_QA05,1/1/2019,12/31/2019,SE Asia,Lab Quality
AMRGLASS_QA05,Lab Quality — % labs using AST standards,REGION,SEAR,2019,9.09091,9,,,AMRGLASSCATEGORY,AMRGLASS_ASTSTANDARDS05,AMRGLASS_QA05,1/1/2019,12/31/2019,SE Asia,Lab Quality
AMRGLASS_QA05,Lab Quality — % labs using AST standards,REGION,SEAR,2019,0,0,,,AMRGLASSCATEGORY,AMRGLASS_ISITESTABLISHED04,AMRGLASS_QA05,1/1/2019,12/31/2019,SE Asia,Lab Quality
AMRGLASS_QA05,Lab Quality — % labs using AST standards,REGION,SEAR,2019,9.09091,9,,,AMRGLASSCATEGORY,AMRGLASS_ISITESTABLISHED05,AMRGLASS_QA05,1/1/2019,12/31/2019,SE Asia,Lab Quality
AMRGLASS_QA05,Lab Quality — % labs using AST standards,REGION,SEAR,2020,72.72727,73,,,AMRGLASSCATEGORY,AMRGLASS_ASTSTANDARDS01,AMRGLASS_QA05,1/1/2020,12/31/2020,SE Asia,Lab Quality
AMRGLASS_QA05,Lab Quality — % labs using AST standards,REGION,SEAR,2020,9.09091,9,,,AMRGLASSCATEGORY,AMRGLASS_ASTSTANDARDS02,AMRGLASS_QA05,1/1/2020,12/31/2020,SE Asia,Lab Quality
AMRGLASS_QA05,Lab Quality — % labs using AST standards,REGION,SEAR,2020,0,0,,,AMRGLASSCATEGORY,AMRGLASS_ASTSTANDARDS03,AMRGLASS_QA05,1/1/2020,12/31/2020,SE Asia,Lab Quality
AMRGLASS_QA05,Lab Quality — % labs using AST standards,REGION,SEAR,2020,0,0,,,AMRGLASSCATEGORY,AMRGLASS_ASTSTANDARDS05,AMRGLASS_QA05,1/1/2020,12/31/2020,SE Asia,Lab Quality
AMRGLASS_QA05,Lab Quality — % labs using AST standards,REGION,SEAR,2020,18.18182,18,,,AMRGLASSCATEGORY,AMRGLASS_ISITESTABLISHED04,AMRGLASS_QA05,1/1/2020,12/31/2020,SE Asia,Lab Quality
AMRGLASS_QA05,Lab Quality — % labs using AST standards,REGION,SEAR,2020,0,0,,,AMRGLASSCATEGORY,AMRGLASS_ISITESTABLISHED05,AMRGLASS_QA05,1/1/2020,12/31/2020,SE Asia,Lab Quality
AMRGLASS_QA05,Lab Quality — % labs using AST standards,REGION,WPR,2017,11.11111,11,,,AMRGLASSCATEGORY,AMRGLASS_ASTSTANDARDS01,AMRGLASS_QA05,1/1/2017,12/31/2017,W. Pacific,Lab Quality
AMRGLASS_QA05,Lab Quality — % labs using AST standards,REGION,WPR,2017,0,0,,,AMRGLASSCATEGORY,AMRGLASS_ASTSTANDARDS02,AMRGLASS_QA05,1/1/2017,12/31/2017,W. Pacific,Lab Quality
AMRGLASS_QA05,Lab Quality — % labs using AST standards,REGION,WPR,2017,3.7037,4,,,AMRGLASSCATEGORY,AMRGLASS_ASTSTANDARDS03,AMRGLASS_QA05,1/1/2017,12/31/2017,W. Pacific,Lab Quality
AMRGLASS_QA05,Lab Quality — % labs using AST standards,REGION,WPR,2017,0,0,,,AMRGLASSCATEGORY,AMRGLASS_ASTSTANDARDS05,AMRGLASS_QA05,1/1/2017,12/31/2017,W. Pacific,Lab Quality
AMRGLASS_QA05,Lab Quality — % labs using AST standards,REGION,WPR,2017,0,0,,,AMRGLASSCATEGORY,AMRGLASS_ISITESTABLISHED04,AMRGLASS_QA05,1/1/2017,12/31/2017,W. Pacific,Lab Quality
AMRGLASS_QA05,Lab Quality — % labs using AST standards,REGION,WPR,2017,85.18519,85,,,AMRGLASSCATEGORY,AMRGLASS_ISITESTABLISHED05,AMRGLASS_QA05,1/1/2017,12/31/2017,W. Pacific,Lab Quality
AMRGLASS_QA05,Lab Quality — % labs using AST standards,REGION,WPR,2018,11.11111,11,,,AMRGLASSCATEGORY,AMRGLASS_ASTSTANDARDS01,AMRGLASS_QA05,1/1/2018,12/31/2018,W. Pacific,Lab Quality
AMRGLASS_QA05,Lab Quality — % labs using AST standards,REGION,WPR,2018,0,0,,,AMRGLASSCATEGORY,AMRGLASS_ASTSTANDARDS02,AMRGLASS_QA05,1/1/2018,12/31/2018,W. Pacific,Lab Quality
AMRGLASS_QA05,Lab Quality — % labs using AST standards,REGION,WPR,2018,11.11111,11,,,AMRGLASSCATEGORY,AMRGLASS_ASTSTANDARDS03,AMRGLASS_QA05,1/1/2018,12/31/2018,W. Pacific,Lab Quality
AMRGLASS_QA05,Lab Quality — % labs using AST standards,REGION,WPR,2018,0,0,,,AMRGLASSCATEGORY,AMRGLASS_ASTSTANDARDS05,AMRGLASS_QA05,1/1/2018,12/31/2018,W. Pacific,Lab Quality
AMRGLASS_QA05,Lab Quality — % labs using AST standards,REGION,WPR,2018,0,0,,,AMRGLASSCATEGORY,AMRGLASS_ISITESTABLISHED04,AMRGLASS_QA05,1/1/2018,12/31/2018,W. Pacific,Lab Quality
AMRGLASS_QA05,Lab Quality — % labs using AST standards,REGION,WPR,2018,77.77778,78,,,AMRGLASSCATEGORY,AMRGLASS_ISITESTABLISHED05,AMRGLASS_QA05,1/1/2018,12/31/2018,W. Pacific,Lab Quality
AMRGLASS_QA05,Lab Quality — % labs using AST standards,REGION,WPR,2019,11.11111,11,,,AMRGLASSCATEGORY,AMRGLASS_ASTSTANDARDS01,AMRGLASS_QA05,1/1/2019,12/31/2019,W. Pacific,Lab Quality
AMRGLASS_QA05,Lab Quality — % labs using AST standards,REGION,WPR,2019,0,0,,,AMRGLASSCATEGORY,AMRGLASS_ASTSTANDARDS02,AMRGLASS_QA05,1/1/2019,12/31/2019,W. Pacific,Lab Quality
